department,code,year,marks,mean,sd,min,q10,q25,median,IQR,q75,q90,q95,max
Government,GV262,2022/23,63,59.9,14.4,0.0,56.2,59.5,63.0,6.0,65.5,68.8,70.9,72.0
Government,GV262,2023/24,89,61.5,12.6,0.0,56.0,60.0,64.0,7.0,67.0,69.4,72.0,73.0
Government,GV263,2019/20,51,67.8,3.4,60.0,63.0,66.0,68.0,4.0,70.0,71.0,72.5,75.0
Government,GV263,2020/21,48,67.0,4.1,52.0,62.4,65.0,67.0,5.0,70.0,72.0,72.7,74.0
Government,GV263,2021/22,76,65.6,8.5,0.0,61.5,64.0,67.0,5.0,69.0,70.5,72.0,73.0
Government,GV263,2022/23,74,64.1,4.1,43.0,60.3,62.0,65.0,4.0,66.0,68.7,70.0,71.0
Government,GV263,2023/24,58,67.6,5.2,48.0,61.7,64.2,68.5,6.8,71.0,73.0,73.0,77.0
Government,GV264,2019/20,73,66.1,4.5,56.0,61.0,63.0,66.0,7.0,70.0,71.8,73.0,76.0
Government,GV264,2020/21,37,66.7,3.4,59.0,63.0,65.0,67.0,4.0,69.0,71.0,72.2,73.0
Government,GV264,2021/22,43,67.1,4.1,58.0,61.2,64.0,67.0,6.0,70.0,71.8,73.0,76.0
Government,GV264,2022/23,74,64.6,5.3,43.0,58.0,61.0,65.0,7.0,68.0,70.7,72.0,75.0
Government,GV264,2023/24,37,65.9,5.4,55.0,58.6,61.0,67.0,9.0,70.0,72.0,73.0,76.0
Government,GV267,2022/23,35,64.6,5.8,44.0,59.4,62.5,65.0,5.0,67.5,71.0,72.2,75.0
Government,GV267,2023/24,38,65.5,4.7,55.0,58.7,61.0,67.5,8.0,69.0,71.0,71.2,72.0
Government,GV302,2019/20,30,68.5,4.2,59.0,62.9,65.5,69.0,6.2,71.8,74.0,74.0,74.0
Government,GV302,2020/21,32,70.6,3.8,58.0,66.0,69.8,71.5,2.5,72.2,73.9,75.5,77.0
Government,GV302,2021/22,18,67.1,5.0,53.0,63.4,65.0,66.5,5.8,70.8,72.6,74.0,74.0
Government,GV302,2022/23,15,67.4,5.1,55.0,62.0,65.5,67.0,6.0,71.5,72.0,72.6,74.0
Government,GV302,2023/24,17,67.4,4.7,59.0,60.0,65.0,68.0,5.0,70.0,72.4,73.6,76.0
Government,GV307,2020/21,27,66.3,3.6,57.0,62.6,64.0,66.0,5.0,69.0,71.0,71.0,73.0
Government,GV307,2021/22,28,65.7,4.0,59.0,60.7,63.0,65.0,6.0,69.0,71.0,71.0,74.0
Government,GV307,2022/23,29,65.8,3.7,57.0,61.6,64.0,65.0,4.0,68.0,70.4,72.0,74.0
Government,GV307,2023/24,31,64.7,4.3,56.0,58.0,62.0,65.0,6.0,68.0,70.0,71.0,71.0
Government,GV309,2019/20,14,69.1,6.3,61.0,62.3,63.0,68.0,12.0,75.0,77.0,77.0,77.0
Government,GV309,2023/24,14,70.1,4.2,64.0,64.6,67.0,70.5,6.5,73.5,74.0,75.4,78.0
Government,GV311,2019/20,34,67.2,4.3,56.0,60.6,65.0,68.0,5.8,70.8,72.0,72.0,73.0
Government,GV311,2020/21,32,66.9,3.4,58.0,63.0,65.0,67.0,3.5,68.5,71.0,72.0,73.0
Government,GV311,2021/22,34,66.6,4.8,47.0,63.3,65.0,67.0,5.0,70.0,71.0,71.3,75.0
Government,GV311,2022/23,53,66.4,5.1,44.0,60.2,65.0,67.0,5.0,70.0,72.0,72.0,73.0
Government,GV311,2023/24,30,65.6,7.0,43.0,55.0,66.0,67.0,3.8,69.8,71.0,71.5,80.0
Government,GV313,2019/20,12,66.0,5.7,62.0,62.0,62.8,63.5,3.5,66.2,74.2,77.2,80.0
Government,GV313,2020/21,2,52.0,2.8,50.0,50.4,51.0,52.0,2.0,53.0,53.6,53.8,54.0
Government,GV313,2021/22,16,63.6,5.4,56.0,56.0,60.0,64.5,5.2,65.2,71.0,72.5,74.0
Government,GV313,2022/23,19,60.2,10.9,25.0,51.0,55.5,63.0,11.5,67.0,68.8,72.0,72.0
Government,GV313,2023/24,12,66.2,4.1,60.0,62.0,63.5,65.5,6.5,70.0,70.9,71.9,73.0
Government,GV314,2019/20,12,69.8,2.8,64.0,66.3,69.0,70.0,2.2,71.2,72.9,73.4,74.0
Government,GV314,2021/22,14,68.2,2.9,64.0,65.0,66.2,68.0,3.8,70.0,72.1,73.3,74.0
Government,GV314,2023/24,6,71.8,3.1,67.0,69.0,71.0,71.5,2.5,73.5,75.0,75.5,76.0
Government,GV315,2019/20,14,63.7,6.0,54.0,58.3,60.2,62.5,6.5,66.8,70.8,73.8,77.0
Government,GV315,2020/21,28,62.1,12.7,0.0,59.0,61.0,64.5,6.0,67.0,68.0,69.9,74.0
Government,GV315,2021/22,24,64.8,5.2,53.0,59.6,61.8,64.5,6.2,68.0,70.0,70.8,79.0
Government,GV315,2022/23,28,64.8,7.3,35.0,59.7,61.8,66.0,7.2,69.0,71.0,71.7,75.0
Government,GV315,2023/24,24,64.1,5.0,55.0,57.3,61.0,64.5,5.2,66.2,70.7,71.8,75.0
Government,GV316,2019/20,15,66.6,6.0,52.0,60.8,65.0,66.0,6.0,71.0,73.8,75.0,75.0
Government,GV316,2020/21,30,66.2,5.3,49.0,61.0,64.0,66.0,4.8,68.8,73.0,73.5,74.0
Government,GV316,2022/23,27,64.9,6.2,52.0,59.2,62.0,63.0,7.0,69.0,74.4,75.7,76.0
Government,GV316,2023/24,28,65.2,7.2,45.0,56.4,63.0,66.0,7.0,70.0,72.3,74.9,77.0
Government,GV318,2019/20,22,68.7,4.4,58.0,65.0,66.0,68.0,5.8,71.8,72.9,74.0,80.0
Government,GV318,2020/21,30,67.8,6.6,48.0,62.9,65.2,67.0,5.2,70.5,72.4,78.7,87.0
Government,GV318,2021/22,25,68.3,3.8,63.0,65.0,66.0,68.0,4.0,70.0,71.6,74.4,80.0
Government,GV318,2022/23,27,67.8,7.7,34.0,64.8,67.0,68.0,3.5,70.5,73.2,76.4,78.0
Government,GV318,2023/24,30,68.9,3.8,63.0,65.9,66.2,68.5,4.5,70.8,74.2,76.0,78.0
Government,GV319,2019/20,3,72.3,5.9,68.0,68.4,69.0,70.0,5.5,74.5,77.2,78.1,79.0
Government,GV319,2020/21,28,65.8,16.3,0.0,56.4,60.5,66.5,14.5,75.0,82.3,83.7,86.0
Government,GV319,2021/22,13,66.3,7.1,52.0,58.0,63.0,66.0,9.0,72.0,73.8,75.6,78.0
Government,GV319,2023/24,5,68.0,2.9,65.0,65.4,66.0,67.0,4.0,70.0,71.2,71.6,72.0
Government,GV320,2019/20,13,67.7,3.8,59.0,66.0,66.0,67.0,3.0,69.0,72.4,73.8,75.0
Government,GV320,2020/21,31,65.9,12.6,0.0,65.0,66.0,67.0,4.0,70.0,72.0,72.5,76.0
Government,GV320,2023/24,16,68.1,4.2,58.0,64.5,65.8,67.5,6.2,72.0,72.5,73.2,74.0
Government,GV321,2020/21,29,66.3,4.3,58.0,61.6,63.0,66.0,5.0,68.0,71.6,74.6,76.0
Government,GV321,2021/22,12,59.1,19.4,0.0,57.0,57.0,65.0,11.5,68.5,70.0,70.9,72.0
Government,GV321,2022/23,28,66.8,2.7,60.0,64.0,65.8,67.5,3.2,69.0,70.0,70.0,70.0
Government,GV321,2023/24,25,63.6,13.6,0.0,60.8,65.0,66.0,3.0,68.0,70.0,70.0,71.0
Government,GV324,2019/20,7,73.7,11.5,54.0,58.8,69.0,77.0,11.5,80.5,83.6,84.8,86.0
Government,GV324,2021/22,3,68.0,3.5,64.0,65.2,67.0,70.0,3.0,70.0,70.0,70.0,70.0
Government,GV324,2022/23,14,63.6,18.5,0.0,63.3,64.8,69.5,5.2,70.0,71.0,71.7,73.0
Government,GV324,2023/24,14,69.1,5.6,58.0,63.3,65.0,69.5,6.8,71.8,75.8,77.7,79.0
Government,GV325,2019/20,4,72.5,8.2,62.0,64.4,68.0,74.0,10.5,78.5,79.4,79.7,80.0
Government,GV325,2020/21,27,64.6,11.7,34.0,46.6,59.0,69.0,13.5,72.5,75.4,76.0,77.0
Government,GV325,2021/22,14,65.6,8.3,50.0,54.6,58.8,68.0,11.8,70.5,75.1,76.3,77.0
Government,GV325,2022/23,13,61.0,8.7,39.0,51.8,60.0,61.0,6.0,66.0,70.2,71.0,71.0
Government,GV325,2023/24,8,59.1,24.9,0.0,39.9,59.2,67.0,12.5,71.8,74.9,76.0,77.0
Government,GV326,2021/22,15,67.9,3.3,64.0,64.0,65.0,68.0,5.0,70.0,71.2,72.9,75.0
Government,GV326,2022/23,16,63.9,7.7,50.0,54.5,57.8,64.5,10.8,68.5,74.5,75.0,75.0
Government,GV326,2023/24,16,66.4,5.9,58.0,60.5,63.0,65.0,7.0,70.0,74.0,76.2,80.0
Government,GV327,2022/23,14,68.3,3.0,63.0,65.3,67.0,67.5,3.0,70.0,71.4,73.0,75.0
Government,GV328,2019/20,15,68.0,5.0,55.0,63.4,66.5,68.0,4.5,71.0,72.6,73.9,76.0
Government,GV328,2020/21,25,68.8,4.3,63.0,64.0,65.0,68.0,6.0,71.0,75.0,76.6,78.0
Government,GV328,2021/22,15,66.7,7.1,56.0,57.4,62.0,66.0,9.0,71.0,76.6,77.3,78.0
Government,GV328,2022/23,16,65.8,6.8,53.0,56.0,63.0,66.5,5.8,68.8,74.0,75.5,77.0
Government,GV328,2023/24,17,68.4,3.5,63.0,63.6,67.0,68.0,4.0,71.0,72.0,72.6,75.0
Government,GV329,2021/22,16,70.1,6.0,62.0,64.0,65.8,68.5,8.5,74.2,77.0,79.5,84.0
Government,GV329,2022/23,16,64.7,7.3,45.0,58.0,61.8,64.5,8.8,70.5,72.5,73.2,74.0
Government,GV329,2023/24,17,68.1,4.2,57.0,65.0,66.0,68.0,5.0,71.0,72.0,72.6,75.0
Government,GV330,2021/22,13,70.4,3.2,64.0,68.0,68.0,70.0,5.0,73.0,73.8,74.8,76.0
Government,GV330,2022/23,24,63.8,14.7,0.0,57.2,63.8,67.0,4.8,68.5,73.1,76.5,78.0
Government,GV330,2023/24,17,63.9,17.9,0.0,57.0,61.0,67.0,9.0,70.0,77.6,80.2,81.0
Government,GV332,2022/23,16,65.9,3.7,57.0,61.5,64.5,67.0,3.8,68.2,69.5,70.0,70.0
Government,GV332,2023/24,15,67.5,4.0,60.0,63.4,65.5,68.0,3.5,69.0,72.0,73.2,76.0
Government,GV334,2021/22,15,67.5,2.5,65.0,65.0,66.0,67.0,1.5,67.5,70.6,71.9,74.0
Government,GV334,2022/23,13,65.5,8.2,43.0,63.0,64.0,64.0,6.0,70.0,74.8,75.0,75.0
Government,GV334,2023/24,14,67.2,3.5,58.0,65.0,66.0,67.0,2.8,68.8,71.7,72.0,72.0
Government,GV335,2019/20,16,67.2,4.2,62.0,63.0,63.8,66.0,5.5,69.2,73.0,74.5,76.0
Government,GV335,2020/21,28,68.2,3.1,62.0,64.7,66.0,67.5,4.2,70.2,72.0,73.3,75.0
Government,GV335,2021/22,12,69.5,4.2,64.0,65.1,66.0,69.5,7.0,73.0,75.7,76.0,76.0
Government,GV335,2023/24,13,70.0,2.1,67.0,67.2,69.0,70.0,2.0,71.0,73.0,73.0,73.0
Government,GV336,2022/23,17,69.9,3.4,65.0,66.0,67.0,70.0,4.0,71.0,75.4,76.0,76.0
Government,GV336,2023/24,15,68.8,3.3,61.0,63.6,68.5,70.0,1.5,70.0,72.0,72.0,72.0
Government,GV337,2022/23,16,68.4,3.8,61.0,64.0,67.0,68.0,3.5,70.5,73.0,73.5,75.0
Government,GV337,2023/24,15,67.3,5.3,58.0,60.4,64.0,68.0,7.5,71.5,73.6,74.0,74.0
Government,GV338,2022/23,14,65.6,5.7,50.0,59.5,65.0,67.0,4.0,69.0,70.0,70.7,72.0
Government,GV338,2023/24,16,66.1,7.0,50.0,58.0,62.8,67.0,6.2,69.0,74.0,75.5,77.0
Government,GV342L,2020/21,36,66.1,7.0,50.0,58.5,61.0,67.0,9.0,70.0,74.0,75.5,80.0
Government,GV342L,2021/22,42,66.8,5.8,57.0,61.1,63.0,66.0,6.5,69.5,74.0,76.0,85.0
Government,GV342L,2022/23,54,66.8,7.8,28.0,61.3,63.2,67.0,8.5,71.8,74.0,74.3,80.0
Government,GV342M,2020/21,36,71.1,4.4,60.0,66.0,68.0,71.0,5.2,73.2,78.0,78.0,78.0
Government,GV342M,2021/22,44,69.7,6.1,55.0,65.0,66.0,71.5,7.0,73.0,76.8,78.0,78.0
Government,GV342M,2022/23,53,71.9,4.7,60.0,67.0,70.0,73.0,4.0,74.0,75.0,80.0,80.0
Government,GV343,2023/24,53,74.2,5.4,68.0,68.0,70.0,72.0,9.0,79.0,82.0,85.0,85.0
Government,GV344,2023/24,52,66.1,6.0,51.0,57.1,63.5,67.0,6.5,70.0,72.9,73.4,79.0
Government,GV366,2019/20,17,65.5,5.4,55.0,57.8,63.0,66.0,5.0,68.0,70.8,72.8,76.0
Government,GV366,2023/24,16,64.2,4.1,57.0,59.5,62.0,64.0,4.0,66.0,68.5,71.0,74.0
Government,GV390,2019/20,37,66.5,7.7,40.0,57.2,64.0,67.0,8.0,72.0,72.8,75.2,85.0
Government,GV390,2020/21,43,68.8,5.6,58.0,63.0,65.0,68.0,8.0,73.0,75.0,77.8,85.0
Government,GV390,2021/22,23,66.2,6.0,55.0,60.0,62.0,65.0,9.0,71.0,74.0,74.9,76.0
Government,GV390,2022/23,38,66.8,8.4,50.0,56.4,62.2,68.0,7.8,70.0,73.3,80.3,95.0
Government,GV390,2023/24,26,67.7,5.7,58.0,62.0,64.0,67.0,7.5,71.5,76.0,78.0,80.0
Government,GV3L1,2021/22,4,68.8,4.7,62.0,64.4,68.0,70.0,2.8,70.8,72.1,72.5,73.0
Government,GV3L1,2022/23,10,65.7,7.1,56.0,56.9,59.2,67.0,12.5,71.8,74.0,74.0,74.0
Government,GV3L2,2022/23,16,64.8,9.8,39.0,56.5,60.0,65.5,12.2,72.2,73.0,74.5,79.0
Government,GV3L2,2023/24,17,69.8,5.3,60.0,63.4,67.0,69.0,6.0,73.0,75.6,78.4,80.0
History,HY113,2019/20,132,66.2,4.8,55.0,60.0,63.0,67.0,7.0,70.0,72.0,73.0,77.0
History,HY113,2020/21,162,65.3,7.5,42.0,55.2,61.0,66.0,9.0,70.0,74.0,76.9,81.0
History,HY113,2021/22,133,63.5,7.2,39.0,55.0,59.0,64.0,9.0,68.0,71.0,73.0,77.0
History,HY113,2022/23,168,65.0,7.1,38.0,55.7,61.0,65.5,9.0,70.0,74.0,76.7,80.0
History,HY113,2023/24,140,66.3,7.1,38.0,58.0,63.0,67.0,8.2,71.2,74.1,76.0,80.0
History,HY116,2019/20,126,64.7,7.3,43.0,56.0,61.0,65.0,9.0,70.0,73.5,75.0,78.0
History,HY116,2020/21,124,64.8,7.1,47.0,54.0,59.8,66.0,11.2,71.0,73.0,74.0,78.0
History,HY116,2021/22,74,62.7,9.1,40.0,51.3,57.0,62.0,13.0,70.0,74.7,77.0,82.0
History,HY116,2022/23,137,62.8,7.4,47.0,53.6,58.0,62.0,10.0,68.0,73.0,75.0,81.0
History,HY116,2023/24,114,65.6,5.8,42.0,59.0,63.0,66.0,7.0,70.0,72.0,73.3,76.0
History,HY118,2019/20,30,64.1,12.8,0.0,59.9,63.2,66.0,5.5,68.8,71.2,73.0,73.0
History,HY118,2020/21,37,63.7,12.2,0.0,57.6,60.0,66.0,10.0,70.0,72.4,73.0,76.0
History,HY118,2021/22,23,63.2,5.0,54.0,57.2,59.5,63.0,7.0,66.5,69.0,69.9,75.0
History,HY118,2022/23,54,60.8,7.2,42.0,52.3,56.2,61.5,8.8,65.0,70.0,70.0,75.0
History,HY118,2023/24,43,64.8,6.7,43.0,58.2,61.0,66.0,8.5,69.5,72.0,73.9,75.0
History,HY120,2020/21,97,63.8,12.6,0.0,57.0,61.0,67.0,9.0,70.0,71.4,73.0,76.0
History,HY120,2021/22,71,60.8,14.1,0.0,53.0,59.0,64.0,9.0,68.0,70.0,71.0,74.0
History,HY120,2022/23,109,64.6,8.2,0.0,57.0,62.0,65.0,7.0,69.0,72.0,73.0,77.0
History,HY120,2023/24,94,66.2,5.4,52.0,59.0,63.0,67.0,7.0,70.0,72.7,73.0,74.0
History,HY200,2019/20,22,68.4,4.4,58.0,62.1,66.2,68.5,5.5,71.8,73.8,74.9,75.0
History,HY200,2021/22,25,59.8,14.1,0.0,52.4,58.0,61.0,9.0,67.0,71.4,74.6,75.0
History,HY200,2022/23,10,65.9,10.0,45.0,58.5,63.2,65.0,7.5,70.8,75.8,79.4,83.0
History,HY200,2023/24,26,60.6,14.7,0.0,52.5,58.0,62.0,10.8,68.8,73.5,74.8,76.0
History,HY206,2019/20,41,67.1,3.6,56.0,63.0,65.0,67.0,4.0,69.0,71.0,72.0,73.0
History,HY206,2020/21,39,64.3,11.0,0.0,62.6,64.5,66.0,3.0,67.5,69.0,70.0,71.0
History,HY206,2021/22,43,65.5,5.2,43.0,60.4,64.0,66.0,4.5,68.5,70.0,71.0,74.0
History,HY206,2022/23,54,64.4,5.7,46.0,58.0,61.2,65.0,7.5,68.8,70.7,72.0,73.0
History,HY206,2023/24,58,67.1,3.8,53.0,63.0,65.0,67.5,5.0,70.0,71.0,72.2,73.0
History,HY221,2019/20,18,61.1,16.4,0.0,55.7,58.5,64.5,11.5,70.0,72.0,72.2,73.0
History,HY221,2020/21,16,58.4,23.2,0.0,29.5,61.5,67.5,7.0,68.5,72.5,73.0,73.0
History,HY221,2023/24,26,63.1,6.2,47.0,55.5,58.2,64.5,9.5,67.8,69.5,70.0,73.0
History,HY226,2019/20,11,68.2,6.0,52.0,65.0,67.5,70.0,3.5,71.0,73.0,74.0,75.0
History,HY226,2020/21,11,69.3,3.6,64.0,65.0,66.0,71.0,6.0,72.0,73.0,73.5,74.0
History,HY226,2021/22,12,67.8,3.4,63.0,64.0,65.5,67.5,5.0,70.5,72.0,72.5,73.0
History,HY226,2023/24,11,64.6,8.0,55.0,56.0,59.0,63.0,10.5,69.5,75.0,77.0,79.0
History,HY232,2019/20,13,70.6,8.6,53.0,63.0,63.0,71.0,15.0,78.0,79.8,80.8,82.0
History,HY232,2020/21,7,66.7,7.4,58.0,59.2,62.0,65.0,9.0,71.0,76.2,77.1,78.0
History,HY232,2021/22,7,66.3,9.6,51.0,55.8,59.5,70.0,14.5,74.0,74.8,75.4,76.0
History,HY232,2022/23,15,66.3,6.7,54.0,57.4,61.0,69.0,11.0,72.0,73.6,74.3,75.0
History,HY235,2019/20,45,66.6,4.8,57.0,58.4,64.0,68.0,6.0,70.0,71.0,71.0,77.0
History,HY235,2020/21,39,65.3,6.4,40.0,59.8,63.0,67.0,5.5,68.5,72.0,72.2,74.0
History,HY235,2021/22,30,64.6,4.4,56.0,57.9,62.0,66.0,6.0,68.0,69.1,70.5,71.0
History,HY235,2022/23,22,63.5,6.0,53.0,53.3,60.5,63.5,7.2,67.8,70.0,71.9,75.0
History,HY235,2023/24,39,63.3,10.1,14.0,56.4,62.5,65.0,6.0,68.5,71.0,71.1,75.0
History,HY239,2019/20,15,68.6,4.3,58.0,64.0,67.5,68.0,3.5,71.0,72.6,73.6,75.0
History,HY239,2020/21,25,69.2,4.4,56.0,64.2,68.0,70.0,4.0,72.0,73.0,74.6,76.0
History,HY239,2021/22,36,68.2,4.0,59.0,63.0,66.5,68.5,4.5,71.0,73.0,74.0,75.0
History,HY239,2023/24,43,67.9,4.6,57.0,60.6,65.5,69.0,5.5,71.0,73.0,73.0,75.0
History,HY240,2019/20,19,67.8,8.4,52.0,59.6,62.0,67.0,9.0,71.0,80.2,81.3,84.0
History,HY240,2020/21,26,71.4,3.5,67.0,68.0,68.2,70.0,6.8,75.0,76.0,76.8,78.0
History,HY240,2021/22,25,69.0,4.1,58.0,64.0,67.0,69.0,3.0,70.0,73.6,75.6,77.0
History,HY240,2023/24,27,65.5,7.3,46.0,54.2,63.0,67.0,8.0,71.0,72.2,74.0,74.0
History,HY241,2019/20,8,70.4,1.8,68.0,68.7,69.8,70.0,1.2,71.0,71.9,72.9,74.0
History,HY241,2020/21,9,63.2,24.2,0.0,52.0,66.0,71.0,10.0,76.0,76.2,76.6,77.0
History,HY241,2021/22,6,64.8,8.9,47.0,56.0,65.8,68.5,3.2,69.0,70.0,70.5,71.0
History,HY241,2023/24,7,72.0,1.6,69.0,70.2,71.5,72.0,1.5,73.0,73.4,73.7,74.0
History,HY242,2019/20,19,69.3,7.6,52.0,61.6,65.5,68.0,9.5,75.0,78.0,78.2,80.0
History,HY242,2020/21,23,66.9,10.1,42.0,55.4,60.5,68.0,12.0,72.5,79.2,81.8,85.0
History,HY242,2021/22,16,68.4,6.5,53.0,59.5,65.0,71.0,7.2,72.2,74.0,75.0,75.0
History,HY242,2022/23,28,63.9,12.8,13.0,51.7,59.8,66.5,12.2,72.0,73.3,75.3,80.0
History,HY242,2023/24,30,62.3,11.8,30.0,50.7,57.0,64.0,10.8,67.8,75.2,79.2,86.0
History,HY243,2019/20,11,67.3,5.5,59.0,61.0,63.5,68.0,6.0,69.5,73.0,75.5,78.0
History,HY243,2021/22,21,61.0,12.2,27.0,55.0,58.0,65.0,9.0,67.0,70.0,72.0,73.0
History,HY243,2022/23,24,64.7,5.8,52.0,55.9,63.0,66.0,4.2,67.2,71.0,72.7,76.0
History,HY245,2019/20,38,67.2,11.8,0.0,64.0,68.0,70.0,3.0,71.0,72.0,72.2,78.0
History,HY245,2021/22,47,68.5,6.8,42.0,62.6,65.5,70.0,7.5,73.0,75.0,76.7,77.0
History,HY245,2022/23,45,65.9,11.3,0.0,60.4,64.0,68.0,8.0,72.0,74.0,74.0,75.0
History,HY245,2023/24,54,67.3,4.4,58.0,62.3,64.2,67.0,6.5,70.8,74.0,74.0,76.0
History,HY246,2019/20,14,72.8,2.7,68.0,69.3,70.5,73.5,4.5,75.0,75.7,76.0,76.0
History,HY246,2020/21,12,66.1,4.2,59.0,60.4,64.0,66.0,3.8,67.8,71.8,72.5,73.0
History,HY246,2021/22,26,64.2,13.7,0.0,60.5,64.2,66.0,6.2,70.5,72.0,72.0,73.0
History,HY246,2022/23,29,66.3,6.8,41.0,60.8,64.0,67.0,5.0,69.0,73.4,75.0,76.0
History,HY246,2023/24,23,68.1,7.0,50.0,60.6,64.0,68.0,9.0,73.0,76.0,76.9,78.0
History,HY247,2019/20,13,68.6,3.6,61.0,64.0,68.0,70.0,3.0,71.0,72.6,73.0,73.0
History,HY247,2021/22,27,67.3,7.7,37.0,59.8,66.0,69.0,6.0,72.0,73.4,74.0,75.0
History,HY247,2022/23,24,66.0,5.5,55.0,58.6,63.0,65.0,8.2,71.2,73.0,73.8,74.0
History,HY300,2019/20,61,68.8,5.7,50.0,62.0,66.0,69.0,6.0,72.0,75.0,78.0,80.0
History,HY300,2020/21,56,69.6,7.3,47.0,60.5,66.0,70.0,7.2,73.2,77.0,80.2,85.0
History,HY300,2021/22,55,68.7,6.7,43.0,60.4,65.0,70.0,7.0,72.0,75.6,78.0,85.0
History,HY300,2022/23,70,67.2,7.5,46.0,56.8,63.2,67.0,9.5,72.8,76.0,78.0,82.0
History,HY300,2023/24,49,67.2,7.5,47.0,57.8,64.0,68.0,8.0,72.0,74.2,77.0,85.0
History,HY311,2019/20,10,68.8,5.0,63.0,63.9,65.5,67.5,5.5,71.0,72.8,76.4,80.0
History,HY311,2020/21,10,69.5,2.8,66.0,66.0,67.2,69.5,4.2,71.5,73.1,73.5,74.0
History,HY311,2021/22,15,63.5,17.8,0.0,62.6,66.0,68.0,4.0,70.0,71.0,71.9,74.0
History,HY311,2022/23,15,66.0,4.9,60.0,61.4,62.5,64.0,7.5,70.0,73.2,74.3,75.0
History,HY311,2023/24,7,70.6,4.5,66.0,66.6,67.5,68.0,6.0,73.5,75.6,76.8,78.0
History,HY315,2019/20,9,66.0,5.7,53.0,61.0,63.0,68.0,6.0,69.0,70.4,71.2,72.0
History,HY315,2020/21,6,57.7,28.3,0.0,33.5,67.5,69.0,1.5,69.0,70.5,71.2,72.0
History,HY315,2021/22,8,65.6,7.0,56.0,57.4,61.8,64.5,8.8,70.5,75.0,75.0,75.0
History,HY315,2022/23,10,68.1,9.0,46.0,63.1,65.2,69.0,9.2,74.5,76.1,76.5,77.0
History,HY315,2023/24,4,68.8,4.8,63.0,64.2,66.0,69.0,5.8,71.8,73.1,73.5,74.0
History,HY319,2019/20,11,69.5,2.5,66.0,66.0,67.5,70.0,3.5,71.0,73.0,73.0,73.0
History,HY319,2020/21,14,68.1,5.1,58.0,62.0,65.5,68.0,5.5,71.0,74.4,75.3,76.0
History,HY319,2023/24,26,65.7,4.5,60.0,61.0,62.2,64.5,5.8,68.0,73.5,74.0,74.0
History,HY320,2019/20,19,71.6,7.6,55.0,63.0,67.5,74.0,9.5,77.0,80.0,80.0,80.0
History,HY320,2020/21,15,66.0,18.6,0.0,65.2,67.0,70.0,8.0,75.0,75.0,75.3,76.0
History,HY320,2021/22,19,67.1,4.9,57.0,60.8,65.0,66.0,5.5,70.5,73.2,74.1,75.0
History,HY320,2022/23,16,64.1,9.5,36.0,56.0,61.0,66.0,9.5,70.5,73.0,74.0,74.0
History,HY320,2023/24,9,69.1,1.8,66.0,66.8,68.0,70.0,2.0,70.0,71.0,71.0,71.0
History,HY322,2019/20,27,67.7,5.4,55.0,62.0,64.5,67.0,7.0,71.5,73.0,75.8,79.0
History,HY322,2020/21,12,70.1,2.4,67.0,67.1,68.8,69.5,2.5,71.2,73.8,74.0,74.0
History,HY322,2021/22,13,70.0,2.5,63.0,68.2,69.0,70.0,3.0,72.0,72.0,72.4,73.0
History,HY322,2022/23,15,66.7,4.0,58.0,64.0,65.0,66.0,2.5,67.5,72.0,74.3,75.0
History,HY322,2023/24,14,62.0,9.5,42.0,53.3,54.0,64.0,12.8,66.8,72.1,74.8,78.0
History,HY323,2019/20,10,69.8,4.2,61.0,66.4,67.5,70.5,4.2,71.8,74.2,75.1,76.0
History,HY323,2020/21,14,66.5,6.5,56.0,57.0,61.5,69.0,9.5,71.0,72.4,74.0,76.0
History,HY323,2021/22,13,65.3,7.0,51.0,57.6,63.0,64.0,9.0,72.0,72.0,73.6,76.0
History,HY323,2022/23,12,57.6,11.7,41.0,44.1,47.2,58.5,21.5,68.8,71.9,72.5,73.0
History,HY327,2020/21,11,65.1,7.2,54.0,56.0,59.5,66.0,11.5,71.0,72.0,73.5,75.0
History,HY327,2021/22,9,63.1,6.5,56.0,56.8,58.0,61.0,12.0,70.0,71.2,71.6,72.0
History,HY327,2022/23,15,68.3,6.0,58.0,61.0,65.5,68.0,5.5,71.0,73.2,76.4,82.0
History,HY327,2023/24,7,72.7,3.0,70.0,70.6,71.0,71.0,3.5,74.5,77.0,77.0,77.0
History,HY328,2019/20,22,68.6,3.0,61.0,65.2,67.0,69.0,3.8,70.8,72.0,72.0,73.0
History,HY328,2020/21,22,66.3,6.0,52.0,59.3,62.5,69.0,8.5,71.0,71.0,72.0,73.0
History,HY328,2021/22,18,67.1,3.8,60.0,61.7,64.2,68.5,5.5,69.8,71.0,71.2,72.0
History,HY328,2022/23,29,56.4,13.6,0.0,45.6,53.0,60.0,11.0,64.0,68.0,69.2,70.0
History,HY328,2023/24,13,63.2,6.7,50.0,54.4,60.0,66.0,8.0,68.0,70.4,71.4,72.0
History,HY329,2019/20,11,61.5,20.5,0.0,64.0,65.5,68.0,3.5,69.0,70.0,70.0,70.0
History,HY329,2022/23,14,59.0,18.2,0.0,55.0,57.5,61.0,11.5,69.0,72.1,73.7,75.0
History,HY329,2023/24,7,54.6,25.6,0.0,28.2,53.5,64.0,16.0,69.5,72.0,72.0,72.0
History,HY330,2019/20,18,70.0,2.4,65.0,66.7,69.0,70.0,2.0,71.0,73.3,74.0,74.0
